event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels
2423695727,131067,1HXX939,,4/3/2024,480,distraction,distraction,4.2,55,65,-28.5618,115.4652,yes,no,94367,5967,verified,4/3/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423710400,11282,1ETO041,,4/4/2024,480,distraction,distraction,4.7,43,56,-28.8182,117.0258,yes,no,14699,1028,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2423720281,19086,1DCG936,,4/4/2024,480,distraction,distraction,4.6,82,104,-31.7394,116.4753,yes,no,166767,8005,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,
2423731915,26006,1GRF792,,4/4/2024,480,distraction,distraction,4.8,100,132,-32.2475,117.9123,yes,no,11207,603,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011123,1.4.7.493490,
2423732561,11282,1ETO041,,4/4/2024,480,distraction,distraction,4.3,46,55,-31.467,116.0517,yes,no,104804,4584,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2423738571,101229,1HQG149,,4/4/2024,480,distraction,distraction,7.8,41,88,-28.6655,115.6727,yes,no,127537,11907,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,
2423740674,131067,1HXX939,,4/4/2024,480,distraction,distraction,5.6,84,131,-28.0089,118.8695,yes,no,271006,13680,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423740714,37775,1DBC759,,4/4/2024,480,distraction,distraction,7.6,50,106,-31.735,117.7143,yes,no,75067,7963,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423740966,138636,1HXX550,,4/4/2024,480,distraction,distraction,4.5,43,53,-33.612,116.758,yes,no,151500,14054,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2423746592,131067,1HXX939,,4/4/2024,480,distraction,distraction,16.1,73,329,-27.9786,119.3725,yes,no,321665,16069,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423745183,29730,1EXM998,,4/4/2024,480,distraction,distraction,10.2,100,282,-29.3398,116.2901,yes,no,67173,3299,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011118,1.4.7.493490,
2423750145,37775,1DBC759,,4/4/2024,480,distraction,distraction,9.6,48,129,-31.7854,118.0357,yes,no,154148,18334,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423750568,100277,1CYP064,,4/4/2024,480,distraction,distraction,4.4,101,123,-34.7915,117.8674,yes,no,173829,20520,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008622,1.4.7.493490,
2423751841,37775,1DBC759,,4/4/2024,480,distraction,distraction,4.6,40,52,-31.6248,117.7256,yes,no,196650,20256,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423751959,20835,1CMC714,,4/4/2024,480,distraction,distraction,4.5,99,123,-33.82,117.9893,yes,no,101803,6523,verified,4/4/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7.493490,
2423754338,124294,1HXK305,,4/4/2024,480,distraction,distraction,4.3,56,66,-27.9975,120.5407,yes,no,397182,18223,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2423754017,29730,1EXM998,,4/4/2024,480,distraction,distraction,5,40,56,-29.8808,116.2468,yes,no,186831,13219,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011118,1.4.7.493490,
2423758481,69519,1ESW458,,4/4/2024,480,distraction,distraction,4.7,46,60,-30.6374,116.0089,yes,no,59457,7090,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2423818052,30184,TRI ONE,,4/4/2024,480,distraction,distraction,4.2,63,74,-25.2829,115.8584,yes,no,725137,33490,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008855,1.4.7.493490,
2423769886,131067,1HXX939,,4/4/2024,480,distraction,distraction,6.4,95,169,-27.7384,120.5417,yes,no,55761,2853,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423770361,131067,1HXX939,,4/4/2024,480,distraction,distraction,4.1,58,65,-27.9364,120.691,yes,no,83344,3910,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423774710,131067,1HXX939,,4/4/2024,480,distraction,distraction,4.3,94,111,-27.9974,119.8897,yes,no,169909,7275,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423774698,131067,1HXX939,,4/4/2024,480,distraction,distraction,4.1,94,107,-27.9611,119.7616,yes,no,183381,7794,normal driving,4/4/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423802731,59854,1GAQ157,,4/5/2024,480,distraction,distraction,4.2,41,49,-28.7774,114.6427,yes,no,5764,900,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00005292,1.4.7.493490,
2423810514,38789,1DAV322,,4/5/2024,480,distraction,distraction,4.6,40,52,-32.931,117.1774,yes,no,194594,9180,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010979,1.4.7.493490,
2423812911,131067,1HXX939,,4/5/2024,480,distraction,distraction,4.7,95,123,-28.2355,117.3081,yes,no,213457,8742,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423813667,138636,1HXX550,,4/5/2024,480,distraction,distraction,4.9,47,64,-33.3427,116.784,yes,no,112445,7557,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2423817066,11714,1GFN535,,4/5/2024,480,distraction,distraction,5.7,101,161,-32.6995,115.7672,yes,no,109975,9441,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7.493490,
2423817402,76735,1HJQ543,,4/5/2024,480,distraction,distraction,5.7,58,92,-27.4003,120.5851,yes,no,133696,20041,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2423819218,26006,1GRF792,,4/5/2024,480,distraction,distraction,4.1,53,60,-33.1742,118.2183,yes,no,193549,15136,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011123,1.4.7.493490,
2423819518,26006,1GRF792,,4/5/2024,480,distraction,distraction,4.2,56,65,-33.1986,118.2426,yes,no,199209,15503,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011123,1.4.7.493490,
2423820596,38789,1DAV322,,4/5/2024,480,distraction,distraction,4.3,87,104,-32.9145,117.22,yes,no,2095,291,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010979,1.4.7.493490,
2423822699,40131,1EXV411,,4/5/2024,480,distraction,distraction,5,100,137,-30.4209,121.2516,yes,no,137552,11300,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00007647,1.4.7.493490,
2423823123,138426,1HXX551,,4/5/2024,480,distraction,distraction,4.8,41,54,-34.9812,117.6181,yes,no,30837,2664,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011803,1.4.6.487803,
2423824463,138426,1HXX551,,4/5/2024,480,distraction,distraction,4.8,40,54,-34.9889,117.6767,yes,no,38974,4154,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011803,1.4.6.487803,
2423827737,138426,1HXX551,,4/5/2024,480,distraction,distraction,4.5,57,71,-34.9844,117.8147,yes,no,67713,8042,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011803,1.4.6.487803,
2423828339,37775,1DBC759,,4/5/2024,480,distraction,distraction,4.3,42,50,-31.6232,117.909,yes,no,40265,2858,verified,4/5/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423833064,21373,MD8410,,4/5/2024,480,distraction,distraction,4.5,45,57,-32.4158,119.7541,yes,no,252506,15135,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,
2423834359,37775,1DBC759,,4/5/2024,480,distraction,distraction,5,41,57,-31.6301,117.726,yes,no,86986,10617,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423834492,37775,1DBC759,,4/5/2024,480,distraction,distraction,4.8,54,72,-31.6317,117.7232,yes,no,87518,10840,normal driving,4/5/2024,system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2423835134,14681,1GMQ115,,4/5/2024,480,distraction,distraction,4.6,70,90,-31.9811,115.9834,yes,no,27100,2296,normal driving,4/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2423867943,11552,1EZR895,,4/6/2024,480,distraction,distraction,4.6,101,129,-33.0935,115.7276,yes,no,73640,3808,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010798,1.4.7.493490,
2423884028,20835,1CMC714,,4/6/2024,480,distraction,distraction,4.5,48,59,-33.4698,118.3862,yes,no,89825,9944,verified,4/6/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7.493490,
2423884132,47466,1GSF249,,4/6/2024,480,distraction,distraction,9.3,42,109,-31.3216,121.7418,yes,no,113951,21777,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00008476,1.4.7.493490,
2423885118,20835,1CMC714,,4/6/2024,480,distraction,distraction,4.1,52,58,-33.3977,118.6497,yes,no,123373,11755,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7.493490,
2423885481,20835,1CMC714,,4/6/2024,480,distraction,distraction,4.3,72,85,-33.4015,118.7613,yes,no,134281,12299,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7.493490,
2423889729,131067,1HXX939,,4/6/2024,480,distraction,distraction,4.3,77,93,-28.7087,114.9106,yes,no,24974,2314,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423890466,124294,1HXK305,,4/6/2024,480,distraction,distraction,8.3,97,225,-28.5616,121.201,yes,no,288635,13686,normal driving,4/6/2024,system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2423891351,131067,1HXX939,,4/6/2024,480,distraction,distraction,9.8,72,195,-28.595,115.4253,yes,no,78422,5230,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423892616,131067,1HXX939,,4/6/2024,480,distraction,distraction,4,67,75,-28.4983,115.7147,yes,no,110225,7093,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423894632,131067,1HXX939,,4/6/2024,480,distraction,distraction,4.4,92,112,-28.4522,115.9757,yes,no,136721,8515,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423897743,131067,1HXX939,,4/6/2024,480,distraction,distraction,6.4,88,157,-28.3257,116.9753,yes,no,236617,12686,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423900177,138636,1HXX550,,4/6/2024,480,distraction,distraction,4.4,50,61,-32.9309,117.1699,yes,no,30622,1277,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2423903158,131067,1HXX939,,4/6/2024,480,distraction,distraction,5.5,87,133,-28.0967,118.3869,yes,no,394527,22471,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423903148,131067,1HXX939,,4/6/2024,480,distraction,distraction,4.4,89,109,-28.0116,118.6001,yes,no,418108,23421,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423907567,131067,1HXX939,,4/6/2024,480,distraction,distraction,6.2,49,84,-27.9339,120.6858,yes,no,635658,32890,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423907673,131067,1HXX939,,4/6/2024,480,distraction,distraction,4.3,81,97,-27.9145,120.6574,yes,no,639268,33069,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423908416,131067,1HXX939,,4/6/2024,480,distraction,distraction,4.1,85,97,-27.6683,120.5481,yes,no,670542,34380,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423909569,131067,1HXX939,,4/6/2024,480,distraction,distraction,7.1,81,161,-27.3389,120.5041,yes,no,708898,36014,normal driving,4/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423932430,40131,1EXV411,,4/7/2024,480,distraction,distraction,4.1,52,58,-30.8012,121.4886,yes,no,11841,677,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00007647,1.4.7.493490,
2423937776,76735,1HJQ543,,4/7/2024,480,distraction,distraction,4.6,59,76,-30.7801,121.4944,yes,no,12082,3873,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2423941655,131067,1HXX939,,4/7/2024,480,distraction,distraction,13,96,345,-27.3456,120.5061,yes,no,10341,910,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423946839,40131,1EXV411,,4/7/2024,480,distraction,distraction,4.4,70,86,-30.9355,121.7942,yes,no,41450,2276,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00007647,1.4.7.493490,
2423942797,40131,1EXV411,,4/7/2024,480,distraction,distraction,4.3,47,56,-31.0838,122.0481,yes,no,71343,3748,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00007647,1.4.7.493490,
2423943329,76735,1HJQ543,,4/7/2024,480,distraction,distraction,17.2,96,460,-28.6791,121.224,yes,no,276149,15490,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2423945794,76735,1HJQ543,,4/7/2024,480,distraction,distraction,5.5,91,140,-27.8832,120.6215,yes,no,390812,19805,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2423951585,131067,1HXX939,,4/7/2024,480,distraction,distraction,5.5,95,145,-28.0094,118.8362,yes,no,126465,5160,verified,4/7/2024,notifiable distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423951576,131067,1HXX939,,4/7/2024,480,distraction,distraction,5.2,95,137,-28.1691,118.1774,yes,no,199299,7927,normal driving,4/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423956469,131067,1HXX939,,4/7/2024,480,distraction,distraction,4.3,95,114,-28.4662,115.9036,yes,no,435971,17434,verified,4/7/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.7.493490,
2423983274,11714,1GFN535,,4/8/2024,480,distraction,distraction,4.6,83,105,-31.8994,116.1209,yes,no,20904,1052,normal driving,4/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7.493490,
2423983314,40131,1EXV411,,4/8/2024,480,distraction,distraction,4.4,92,113,-30.9393,121.5539,yes,no,25734,2958,normal driving,4/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00007647,1.4.7.493490,
