event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels,,,
2443988160,145638,1HTP065,,1/8/2025,480,fatigue,fatigue,1.9,92,49,-34.3685,117.5473,yes,yes,80122,4487,criteria not met,1/8/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2443989300,14681,1GMQ115,,1/8/2025,480,fatigue,fatigue,2,90,50,-32.0825,115.8745,yes,yes,4057,401,criteria not met,1/8/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7,,,,
2443989534,19086,1DCG936,,1/8/2025,480,fatigue,fatigue,2,,,,,yes,yes,0,246,criteria not met,1/8/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2443989765,14387,1GCE176,,1/8/2025,480,fatigue,fatigue,1.6,75,35,-30.7473,116.2465,yes,yes,158448,9621,criteria not met,1/8/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444036932,37357,1CKR094,,1/9/2025,480,fatigue,fatigue,2.3,,,,,yes,yes,0,109,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010795,1.4.7,,,,
2444036950,37357,1CKR094,,1/9/2025,480,fatigue,fatigue,11,,,,,yes,yes,0,115,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010795,1.4.7,,,,
2444043881,14385,1DVN300,,1/9/2025,480,fatigue,fatigue,5.5,85,130,-30.0342,115.3276,yes,yes,103323,4051,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010821,1.4.7,,,,
2444043885,14385,1DVN300,,1/9/2025,480,fatigue,fatigue,1.7,67,32,-30.0393,115.326,yes,yes,103323,4024,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010821,1.4.7,,,,
2444047184,14385,1DVN300,,1/9/2025,480,fatigue,fatigue,1.8,97,49,-29.7988,115.7579,yes,yes,179291,7135,criteria not met,1/9/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010821,1.4.7,,,,
2444051633,146595,1ICO466,,1/9/2025,480,fatigue,distraction,4.5,96,119,-34.6098,118.4477,yes,no,65529,3021,criteria not met,1/9/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011904,1.4.6,,,,
2444052000,146595,1ICO466,,1/9/2025,480,fatigue,distraction,4.5,98,122,-34.5615,118.5298,yes,no,75103,3370,criteria not met,1/9/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011904,1.4.6,,,,
2444055404,168626,204738,,1/9/2025,480,fatigue,fatigue,2,83,47,-23.0991,118.9578,yes,yes,98308,5076,criteria not met,1/9/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00055569,1.7.0,,,,
2444056551,20835,1CMC714,,1/9/2025,480,fatigue,fatigue,2,13,7,-33.9495,118.9235,yes,yes,2321,382,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7,,,,
2444063083,119679,1HRO909,,1/9/2025,480,fatigue,fatigue,2.1,101,58,-31.3692,115.8894,yes,yes,357427,10611,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011135,1.7.0,,,,
2444063785,14387,1GCE176,,1/9/2025,480,fatigue,fatigue,1.7,12,6,-29.2178,116.706,yes,yes,10028,3006,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444064877,29328,1EXV409,,1/9/2025,480,fatigue,fatigue,2,,,,,yes,yes,0,317,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010794,1.4.7,,,,
2444064880,29328,1EXV409,,1/9/2025,480,fatigue,fatigue,3.3,,,,,yes,yes,0,321,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010794,1.4.7,,,,
2444071902,16690,1CZD562,,1/9/2025,480,fatigue,fatigue,2.1,,,,,yes,yes,0,716,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010668,1.4.7,,,,
2444073522,14387,1GCE176,,1/9/2025,480,fatigue,fatigue,1.6,94,40,-30.179,116.6559,yes,yes,8270,381,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444075794,14387,1GCE176,,1/9/2025,480,fatigue,fatigue,1.5,93,40,-30.5372,116.3391,yes,yes,74151,3015,criteria not met,1/9/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444076866,14387,1GCE176,,1/9/2025,480,fatigue,fatigue,1.6,90,40,-30.7025,116.2125,yes,yes,103806,4146,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444084344,168626,204738,,1/9/2025,480,fatigue,fatigue,1.7,11,5,-22.5722,119.9894,yes,yes,40276,5284,criteria not met,1/9/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00055569,1.7.0,,,,
2444121719,11714,1GFN535,,1/10/2025,480,fatigue,fatigue,1.9,38,20,-32.1324,115.962,yes,yes,21790,1877,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7,,,,
2444134407,138426,1HXX551,,1/10/2025,480,fatigue,fatigue,1.9,73,38,-34.9605,117.8548,yes,yes,3626,1025,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011803,1.4.6,,,,
2444135234,145638,1HTP065,,1/10/2025,480,fatigue,fatigue,2.6,55,39,-32.1088,116.1307,yes,yes,46529,2886,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444141425,145638,1HTP065,,1/10/2025,480,fatigue,fatigue,1.6,102,44,-32.3111,117.1971,yes,yes,151503,7682,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444143228,145638,1HTP065,,1/10/2025,480,fatigue,fatigue,1.6,84,37,-32.3536,117.7842,yes,yes,204324,12376,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444144873,76739,1HLK502,,1/10/2025,480,fatigue,fatigue,2,72,39,-28.5739,115.6065,yes,yes,223216,20715,criteria not met,1/10/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00001816,1.4.7,,,,
2444145563,76739,1HLK502,,1/10/2025,480,fatigue,fatigue,1.8,82,40,-28.5458,115.5048,yes,yes,235037,21479,criteria not met,1/10/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00001816,1.4.7,,,,
2444148656,20835,1CMC714,,1/10/2025,480,fatigue,fatigue,1.5,46,19,-34.0464,117.6409,yes,yes,43802,2576,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7,,,,
2444154075,19086,1DCG936,,1/10/2025,480,fatigue,fatigue,1.8,99,50,-31.3785,118.8216,yes,yes,361994,14306,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444154077,19086,1DCG936,,1/10/2025,480,fatigue,fatigue,2,95,53,-31.372,118.6305,yes,yes,361994,13155,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444160352,145638,1HTP065,,1/10/2025,480,fatigue,fatigue,1.7,48,23,-32.0899,116.1174,yes,yes,212627,9787,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444160372,145638,1HTP065,,1/10/2025,480,fatigue,fatigue,1.5,60,25,-32.1116,116.1415,yes,yes,212627,9524,criteria not met,1/10/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444304967,19086,1DCG936,,1/10/2025,480,fatigue,fatigue,3,93,79,-30.9856,119.0369,yes,yes,209957,2524,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444304972,19086,1DCG936,,1/10/2025,480,fatigue,fatigue,1.5,94,39,-30.9856,119.0713,yes,yes,209957,2397,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444198379,40131,1EXV411,,1/11/2025,480,fatigue,fatigue,2.2,94,57,-31.4833,121.5744,yes,yes,121731,5065,criteria not met,1/11/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1,,,,
2444217404,29872,1GDJ946,,1/11/2025,480,fatigue,fatigue,2,41,23,-32.8074,116.4724,yes,yes,86555,6777,criteria not met,1/11/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7,,,,
2444277647,29872,1GDJ946,,1/12/2025,480,fatigue,fatigue,1.9,76,39,-31.8786,116.3178,yes,yes,45187,3243,criteria not met,1/12/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7,,,,
2444318949,20835,1CMC714,,1/13/2025,480,fatigue,fatigue,1.8,49,25,-33.3052,117.7559,yes,yes,57340,5300,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7,,,,
2444319096,21373,MD8410,,1/13/2025,480,fatigue,fatigue,2.1,94,55,-32.4739,119.0093,yes,yes,8959,1781,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7,,,,
2444319354,21373,MD8410,,1/13/2025,480,fatigue,fatigue,1.7,98,46,-32.4623,118.9413,yes,yes,15640,2028,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7,,,,
2444322837,21373,MD8410,,1/13/2025,480,fatigue,fatigue,1.6,98,44,-32.2207,118.8185,yes,yes,53050,5383,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7,,,,
2444323741,119679,1HRO909,,1/13/2025,480,fatigue,fatigue,1.7,80,38,-31.1721,115.7987,yes,yes,104017,5928,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011135,1.7.0,,,,
2444325616,119679,1HRO909,,1/13/2025,480,fatigue,fatigue,1.7,95,46,-30.7853,115.5746,yes,yes,152952,7803,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011135,1.7.0,,,,
2444329791,145638,1HTP065,,1/13/2025,480,fatigue,fatigue,1.8,52,26,-33.5634,117.3376,yes,yes,278858,14295,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444329796,145638,1HTP065,,1/13/2025,480,fatigue,fatigue,1.9,86,46,-33.3267,117.03,yes,yes,278858,10235,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444329801,145638,1HTP065,,1/13/2025,480,fatigue,fatigue,1.8,86,44,-33.1695,116.9784,yes,yes,278858,9526,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444335451,21373,MD8410,,1/13/2025,480,fatigue,fatigue,1.7,98,47,-31.6413,118.391,yes,yes,30472,2096,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7,,,,
2444335859,19086,1DCG936,,1/13/2025,480,fatigue,fatigue,2.2,101,62,-31.5495,116.6958,yes,yes,16895,1913,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444336297,19086,1DCG936,,1/13/2025,480,fatigue,fatigue,2.3,100,65,-31.4632,116.7813,yes,yes,32864,2377,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444344400,21373,MD8410,,1/13/2025,480,fatigue,fatigue,2.9,26,21,-32.4539,118.879,yes,yes,169192,11910,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7,,,,
2444351107,119679,1HRO909,,1/13/2025,480,fatigue,fatigue,2.2,100,60,-26.5661,114.5211,yes,yes,35328,1643,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011135,1.7.0,,,,
2444351392,131067,1HXX939,,1/13/2025,480,fatigue,fatigue,1.7,92,45,-28.3508,116.8124,yes,yes,702662,34173,criteria not met,1/13/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.6,,,,
2444387650,19086,1DCG936,,1/13/2025,480,fatigue,fatigue,2.7,98,73,-31.1172,117.0957,yes,yes,153450,4654,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444397115,29872,1GDJ946,,1/14/2025,480,fatigue,fatigue,1.9,60,31,-32.0902,116.013,yes,yes,15110,2331,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7,,,,
2444398640,29872,1GDJ946,,1/14/2025,480,fatigue,fatigue,1.8,27,14,-32.1631,116.0273,yes,yes,31864,3682,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7,,,,
2444408851,16690,1CZD562,,1/14/2025,480,fatigue,fatigue,3.5,99,97,-31.6358,117.6766,yes,yes,189338,10189,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010668,1.4.7,,,,
2444411616,14387,1GCE176,,1/14/2025,480,fatigue,fatigue,1.8,68,34,-31.2269,116.1773,yes,yes,47247,3348,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444411627,14387,1GCE176,,1/14/2025,480,fatigue,fatigue,1.6,38,16,-31.269,116.1716,yes,yes,47247,2996,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444415279,20835,1CMC714,,1/14/2025,480,fatigue,fatigue,1.6,99,43,-34.1752,118.9381,yes,yes,256514,15712,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011023,1.4.7,,,,
2444421597,41691,1ECE509,,1/14/2025,480,fatigue,fatigue,1.6,,,,,yes,yes,0,32,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1,,,,
2444422175,14387,1GCE176,,1/14/2025,480,fatigue,fatigue,1.7,99,47,-30.1617,116.6524,yes,yes,13354,601,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444425083,14387,1GCE176,,1/14/2025,480,fatigue,fatigue,1.6,77,35,-29.5535,116.3167,yes,yes,90932,3821,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010875,1.4.7,,,,
2444427800,19086,1DCG936,,1/14/2025,480,fatigue,fatigue,1.9,101,53,-31.3377,118.9556,yes,yes,359006,14989,criteria not met,1/14/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444480093,10936,1GJQ464,,1/15/2025,480,fatigue,fatigue,2.1,48,28,-31.2358,119.3182,yes,yes,109532,5579,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1,,,,
2444495655,119679,1HRO909,,1/15/2025,480,fatigue,fatigue,2,81,44,-23.3877,119.7912,yes,yes,129219,30951,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011135,1.7.0,,,,
2444500125,14681,1GMQ115,,1/15/2025,480,fatigue,fatigue,1.6,61,28,-32.0917,115.8724,yes,yes,1344,165,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7,,,,
2444508458,76735,1HJQ543,,1/15/2025,480,fatigue,fatigue,1.7,39,18,-26.5015,120.3982,yes,yes,197704,21527,verified,1/15/2025,fatigue - microsleep,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7,,,,
2444515424,14381,1CLR315,,1/15/2025,480,fatigue,fatigue,2,43,24,-31.9672,115.998,yes,yes,8724,1043,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051561,1.6.1,,,,
2444516490,145638,1HTP065,,1/15/2025,480,fatigue,fatigue,1.7,98,46,-32.7993,115.7453,yes,yes,71163,3843,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444518541,145638,1HTP065,,1/15/2025,480,fatigue,fatigue,1.9,70,37,-33.2616,115.7514,yes,yes,124983,5840,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444523872,145638,1HTP065,,1/15/2025,480,fatigue,fatigue,1.6,98,43,-33.1155,115.7214,yes,yes,32731,1803,criteria not met,1/15/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444566731,19086,1DCG936,,1/15/2025,480,fatigue,fatigue,1.9,100,54,-30.2485,116.9654,yes,yes,145505,2999,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.7.0,,,,
2444566135,168626,204738,,1/16/2025,480,fatigue,fatigue,1.5,63,27,-23.0523,118.859,yes,yes,352532,53778,criteria not met,1/16/2025,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00055569,1.7.0,,,,
2444568668,16508,1GOB610,,1/16/2025,480,fatigue,fatigue,1.5,95,41,-30.4646,116.4912,yes,yes,89129,5658,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1,,,,
2444572673,145638,1HTP065,,1/16/2025,480,fatigue,fatigue,1.6,83,37,-32.0203,116.0014,yes,yes,6846,795,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.7.0,,,,
2444576956,83799,1HOO182,,1/16/2025,480,fatigue,fatigue,1.8,98,49,-23.7423,114.0233,yes,yes,204380,8778,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00014241,1.4.7,,,,
2444586714,101697,1HSO643,,1/16/2025,480,fatigue,fatigue,1.9,,,,,yes,yes,0,2337,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011115,1.4.7,,,,
2444595392,16508,1GOB610,,1/16/2025,480,fatigue,fatigue,1.5,41,17,-29.3617,116.6806,yes,yes,33020,4315,criteria not met,1/16/2025,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1,,,,
