delivery_date,bill_of_lading,terminal,customer,product,volume_litres,carrier
12/04/24,8145836078,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34798.00,SMB
12/09/24,8145919589,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,34798.00,SMB
01/23/24,8141503215,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,34799.00,SMB
02/13/25,8146730925,AU THDPTY COOGEE ROCKINGHAM,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,34800.00,SMB
03/17/25,8147100085,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,34800.00,SMB
10/10/24,8145021722,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34802.00,SMB
05/23/25,8148095308,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,34803.00,SMB
07/15/24,8143822564,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34826.00,SMB
07/05/24,PETER ARAMINI,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,34845.00,SMB
11/19/24,8145634111,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34886.00,SMB
06/23/25,8148551107,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,34886.00,SMB
11/12/24,8145530896,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34887.00,SMB
03/25/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34889.00,SMB
04/05/24,8142452506,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34890.00,SMB
10/21/24,8145193953,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34891.00,SMB
10/14/24,8145100193,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34892.00,SMB
11/18/24,8145573523,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34892.00,SMB
02/05/24,8141668407,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34893.00,SMB
07/07/24,DOUG/ KINSMAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34893.00,SMB
09/09/24,8144636104,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34893.00,SMB
10/11/24,8145114316,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34893.00,SMB
11/11/24,8145489319,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34893.00,SMB
01/23/25,8146462530,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34893.00,SMB
03/17/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34893.00,SMB
02/05/24,8141671572,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34894.00,SMB
02/12/24,SCOTT ROGERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34894.00,SMB
02/14/24,8141812026,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,34894.00,SMB
04/23/24,8142695209,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34894.00,SMB
06/17/24,8143442214,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34894.00,SMB
10/07/24,8145019887,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34894.00,SMB
06/17/25,8148461321,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,34894.00,SMB
02/09/24,8141764596,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34895.00,SMB
02/28/24,8141988557,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34895.00,SMB
06/12/24,8143393302,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34895.00,SMB
06/12/24,341542/43/44,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34895.00,SMB
06/13/24,8143409048,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34895.00,SMB
10/10/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34895.00,SMB
12/02/24,MICHAEL LAWRENCE,AU THDPTY COOGEE ROCKINGHAM,BP CARNARVON,ULSD 10PPM,34895.00,SMB
01/17/25,8146373058,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34895.00,SMB
02/19/24,8141847554,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34896.00,SMB
08/12/24,8144205269,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34896.00,SMB
09/12/24,8144703765,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34896.00,SMB
11/11/24,8145494276,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34896.00,SMB
01/22/25,8146444668,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34896.00,SMB
02/03/25,8146595947,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34896.00,SMB
05/26/25,8148127786,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,34896.00,SMB
01/25/24,8141571079,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,34897.00,SMB
08/14/24,8144205334,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34897.00,SMB
10/01/24,8144968236,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34897.00,SMB
11/06/24,8145460588,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34897.00,SMB
11/14/24,8145558324,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34897.00,SMB
11/14/24,8145574114,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34897.00,SMB
11/25/24,MICHAEL LAWRENCE,AU THDPTY COOGEE ROCKINGHAM,BP CARNARVON,ULSD 10PPM,34897.00,SMB
02/11/25,8146688652,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34897.00,SMB
06/10/25,8148343877,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,34897.00,SMB
06/18/25,8148461322,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34897.00,SMB
06/24/25,8148562419,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,34897.00,SMB
01/29/24,8141574898,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34898.00,SMB
04/26/24,8142723127,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34898.00,SMB
04/26/24,8142723127,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34898.00,SMB
01/13/25,8146290487,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34898.00,SMB
01/17/25,8146379889,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,34898.00,SMB
05/16/25,8148011280,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,34898.00,SMB
05/21/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34898.00,SMB
02/07/24,8141717684,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34899.00,SMB
02/26/24,8141939749,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34899.00,SMB
06/05/24,8143295641,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34899.00,SMB
06/20/24,8143511801,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,34899.00,SMB
07/19/24,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34899.00,SMB
09/26/24,CHRISTOPHER DOYL,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34899.00,SMB
10/14/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34899.00,SMB
11/05/24,8145438455,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34899.00,SMB
01/17/25,8146383357,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34899.00,SMB
01/28/25,8146492332,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34899.00,SMB
02/17/25,8146763622,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34899.00,SMB
04/21/25,SCOTT ROGERS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34899.00,SMB
04/23/25,8147652058,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,34899.00,SMB
04/30/25,8147746844,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34899.00,SMB
01/17/24,8141443318,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34900.00,SMB
03/05/24,8142028732,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34900.00,SMB
03/19/24,8142210343,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34900.00,SMB
04/03/24,SAMUEL MCINTOSH,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34900.00,SMB
04/08/24,8142467907,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34900.00,SMB
04/10/24,8142513335,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34900.00,SMB
06/26/24,8143596596,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34900.00,SMB
01/07/25,8146229834,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34900.00,SMB
02/27/25,8146912263,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,34900.00,SMB
04/06/25,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34900.00,SMB
04/19/25,CAMERON GILLESPI,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34900.00,SMB
05/19/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34900.00,SMB
05/26/25,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34900.00,SMB
06/06/25,8148308941,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34900.00,SMB
03/07/24,8142091824,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34901.00,SMB
04/29/24,8142761596,AU TERM KEWDALE,SILVERLAKE - ROTHSAY EX KEWDALE,ULSD 10PPM,34901.00,SMB
05/01/24,8142799109,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,34901.00,SMB
07/01/24,8143643316,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34901.00,SMB
07/08/24,8143744493,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,34901.00,SMB
08/23/24,8144408174,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,34901.00,SMB
10/15/24,8145100195,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34901.00,SMB
10/21/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34901.00,SMB
10/23/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34901.00,SMB
04/12/24,8142513171,AU TERM KEWDALE,Piacentini Tiwest Project Cataby,ULSD 10PPM,34902.00,SMB
11/06/24,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,34902.00,SMB
12/09/24,8145891609,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34902.00,SMB
01/15/25,8146356461,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,34902.00,SMB
03/10/25,8147040137,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,34902.00,SMB
