Date,Bill of Lading,Location,Customer,Product,Volume
,,,,,
GERALDTON 3PL TOTAL,,,,,
11.06.2025,8148371674,AU TERM KALGOORLIE,TOLEDO AUSCO-MUNGARI (WHITE FOIL),ULSD 10PPM,"23,701"
11.06.2025,8148371676,AU TERM KALGOORLIE,TOLEDO AUSCO - FROG'S LEGS,ULSD 10PPM,"18,656"
11.06.2025,8148377121,AU TERM KALGOORLIE,TOLEDO AUSCO - MLG SURFACE,ULSD 10PPM,"15,299"
11.06.2025,8148382403,AU TERM KALGOORLIE,ST IVES INV STH (WEIGHBRIDGE) S060,ULSD 10PPM,"8,598"
11.06.2025,8148382403,AU TERM KALGOORLIE,ST IVES INV STH (WEIGHBRIDGE) S060,ULSD 10PPM,"40,933"
11.06.2025,8148382406,AU TERM KALGOORLIE,ST IVES INVINCIBLE (S068),ULSD 10PPM,"37,219"
11.06.2025,8148382406,AU TERM KALGOORLIE,ST IVES INVINCIBLE (S068),ULSD 10PPM,"31,998"
11.06.2025,8148369145,AU TERM KALGOORLIE,NSR - STH KALG - ACM/NSMS SURFACE,ULSD 10PPM,"16,462"
11.06.2025,8148393601,AU TERM KALGOORLIE,TOLEDO AUSCO - MLG SURFACE,ULSD 10PPM,"33,954"
11.06.2025,8148393601,AU TERM KALGOORLIE,TOLEDO AUSCO - MLG SURFACE,ULSD 10PPM,"7,000"
11.06.2025,8148393195,AU TERM KALGOORLIE,NSR CDO OPERATIONS (DELIVERED),ULSD 10PPM,"42,139"
11.06.2025,8148393195,AU TERM KALGOORLIE,NSR CDO OPERATIONS (DELIVERED),ULSD 10PPM,"42,031"
11.06.2025,8148393195,AU TERM KALGOORLIE,NSR CDO OPERATIONS (DELIVERED),ULSD 10PPM,"34,398"
11.06.2025,8148393195,AU TERM KALGOORLIE,NSR CDO OPERATIONS (DELIVERED),ULSD 10PPM,"26,223"
